5104509	Sol elini kaldır.	919777	Podnieś lewą rękę.
5104491	Becerilerin var mı?	5105323	Masz jakieś umiejętności?
5104490	Onun düşük maaşı onun ev satın almasını engeller.	5105324	Jego niska pensja przeszkadza mu w zakupie domu.
5104489	Burada İngilizce konuşan biri var mı?	5105325	Czy jest tu ktoś kto mówi po angielsku?
5104483	Senin sözlerin onu çok daha iyi hissettirdi.	5105326	Twoje słowa spowodowały że poczuł się dużo lepiej.
5104459	Sen kendi işini önemsemelisin.	5105327	Powinieneś skupić się na własnej pracy.
5104458	Her sabah 6'da onu uyandırırım.	5105328	Budzę go codziennie o 6 rano.
5104451	O her zaman randevularına vaktinde gelir.	5105329	Zawsze przychodzi o czasie na spotkania.
5104431	Onun popülerliği hakkında şüphelerim var.	5105330	Mam wątpliwości co do jego popularności.
5104297	Sen Japonca hakkında ne düşünüyorsun?	5105331	Co myślisz o japońskim?
5104162	Eğer anlamıyorsan bir soru sor.	5105333	Zapytaj jeśli nie rozumiesz.
5104160	O onu elinden öptü.	5105334	Pocałował ją w rękę.
5104152	O, telefonuna cevap vermiyor.	5105335	Nie odbiera telefonu.
5104132	Sinemaya mı gitmek istiyorsun yoksa tiyatroya mı?	5105336	Chcesz iść do kina, czy do teatru?
5104127	Herhangi bir şeye ihtiyacım yok, teşekkürler.	5105337	Dziękuję, niczego nie potrzebuję.
5104106	Onun böyle bir şey yapması inanılmaz.	5105339	Niewiarygodne żeby zrobił coś takiego.
5104105	Bütün dağ sonbaharda renk değiştirir.	5105341	Cała góra zmienia jesienią kolor.
5104101	Benim gibi ol ve bir kadeh şarap iç.	5105343	Bądź jak ja i wypij kieliszek wina.
5104064	Anderson köpeklerden çok korkuyor.	5105346	Anderson bardzo boi się psów.
5104062	Bu makale vejetaryenlerle alay ediyor.	5105349	Ten artykuł wyśmiewa wegetarian.
5104040	Ağaç yanıyor.	5105352	Drzewo się pali.
5104018	Eğer bilseydim sana söylerdim.	5105355	Powiedziałbym ci gdybym wiedział.
5103918	Benim kötü bir mide ağrım vardı.	5105358	Bardzo bolał mnie żołądek.
5103882	Mark şeylerini aldı ve gitti.	5105360	Mark wziął swoje rzeczy i poszedł.
5103841	Sana güvenmekle aptallık ettim.	5105363	Byłem głupi ufając ci.
5103839	O bunun için sorumlu.	5105368	On jest za to odpowiedzialny.
5103781	Şimdi sorumluluğu üstüme alacağım.	5105370	Teraz ja przejmę odpowiedzialność na siebie.
5103779	Felicja TV izlemeyi seviyor.	919671	Felicja lubi oglądać telewizję.
5103776	Dört gündür yatakta hasta.	5105373	Od czterech dni leży chory.
5103774	O şu anda tehlikede.	5105374	Jest teraz w niebezpieczeństwie.
5103708	Annem harika bir kadındı.	5105375	Moja mama była cudowną kobietą.
5103707	Senin yerinde olsam doktoru ararım.	5105377	Na twoim miejscu zadzwoniłabym do lekarza.
5103705	O yarın geri gelecek.	5105378	Wróci jutro.
5103704	O bir şeyi açıklamak istiyor.	5105379	Chce coś wyjaśnić.
5103699	Orijinal dilin ne olduğunu bilmem gerekiyor.	5105380	Muszę wiedzieć jaki jest oryginalny język.
5103684	O üniversitede ikinci yılında.	5105382	Jest na drugim roku studiów.
5103621	Yer var.	5105386	Jest miejsce.
5103612	Çabuk buraya gel!	5105388	Chodź tu szybko!
5103601	Bizim başka bir seçeneğimiz yok.	5105389	Nie mamy innego wyboru.
5103559	Bisikletime dokunma!	5105391	Nie dotykaj mojego roweru.
5103548	Ona gerçeği sen söyle.	5105394	Ty powiedz mu prawdę.
5103546	Bir sonraki uçağın ne zaman geleceğini ona sor.	5105397	Zapytaj się go kiedy przyleci następny samolot.
5103454	Ona kitabı iade etmelisin.	5105399	Powinnaś oddać mu książkę.
5103431	Tom'un aksanı hakkında bir şaka yaptım.	5105400	Zażartowałem z akcentu Toma.
5103425	Tom Mary'den bir kredi istedi.	5105401	Tom chciał pożyczkę od Mary.
5103388	Onu hissedemiyor musun?	5105404	Nie czujesz tego?
5103381	O benim de düşündüğüm şey!	5105405	Myślałam o tym samym.
5103378	Çiçeklerime dokunma.	5105407	Nie dotykaj moich kwiatów.
5103313	Onun gerçek arkadaşları yok.	5105408	Nie ma prawdziwych przyjaciół.
5103298	Plastik bir su bardağım var.	5105409	Mam plastikową szklankę.
5103296	Tom nedir?	5105410	Czym jest Tom?
5103287	Sen bununla içeri giremezsin.	5105411	Nie możesz z tym wejść do środka.
5103274	Tom ne zaman markete gitti?	5105413	Kiedy Tom poszedł do sklepu?
5103272	O, karısını mutlu etmeye çalıştı ama boşuna.	5105414	Próbował uszczęśliwić żonę, ale na próżno.
5103020	O emirleri dinlemekten başka seçeneğim yok.	5105416	Nie mam innego wyboru niż słuchać tych rozkazów.
5103017	Tom odaya yürüdü.	5105418	Tom poszedł do pokoju.
5117110	Henüz hiç kimse gelmedi, ama en 50 öğrenci bekliyoruz.	1352235	Nikt się jeszcze nie pokazał, ale oczekujemy co najmniej pięćdziesięciu studentów.
5183247	Ben bunun bir şaka olduğunu düşündüm.	5183674	Myślałem, że to był żart.
5183247	Ben bunun bir şaka olduğunu düşündüm.	5183675	Myślałam, że to był żart.
5183162	Önümde uzun bir yol var.	5183679	Przede mną długa droga.
5183151	Onların suçlamaları doğru olabilir.	5183681	Ich oskarżenia mogą być prawdziwe.
5182904	Sana hareket etmemeni söylemiştim.	5183684	Powiedziałem ci, żebyś się nie ruszał.
5182904	Sana hareket etmemeni söylemiştim.	5183687	Powiedziałam ci, żebyś się nie ruszał.
5182903	Tom ne kadar ağır yaralandı?	5183689	Jak ciężko ranny jest Tom?
5182891	Gerçekten gitmemi istiyor musun?	5183692	Naprawdę chcesz, żebym sobie poszedł?
5182891	Gerçekten gitmemi istiyor musun?	5183693	Czy naprawdę chcesz, żebym sobie poszedł?
5182891	Gerçekten gitmemi istiyor musun?	5183695	Naprawdę chcesz, żebym sobie poszła?
5182891	Gerçekten gitmemi istiyor musun?	5183696	Czy naprawdę chcesz, żebym sobie poszła?
5182522	O sadece dikkat istiyor.	5183699	Ona tylko chce uwagi.
5182522	O sadece dikkat istiyor.	5183700	On tylko chce uwagi.
5182513	Kibritin var mı?	5183701	Czy masz zapałkę?
5182513	Kibritin var mı?	5183702	Masz zapałkę?
5182477	Onun paraya ihtiyacı var.	2145214	On potrzebuje pieniędzy.
5182477	Onun paraya ihtiyacı var.	2299162	Ona potrzebuje pieniędzy.
5182470	Bu üç dakikadan daha fazla sürmedi.	5183707	To nie trwało więcej niż trzy minuty.
5182455	Değişiklikler yer alıyor.	5183711	Zachodzą zmiany.
5182448	Tom kartlarını masaya koydu.	5183713	Tom położył swoje karty na stole.
5182280	Tom iyi bilinmektedir.	5183717	Tom jest dobrze znany.
5182255	Bunun doğru olduğunu düşünüyorum.	591496	Myślę, że to prawda.
5182205	Tom yıllardır Mary ile konuşmuyor.	5183723	Tom nie rozmawia z Mary od lat.
5182186	İnsanların söylediği şey bu.	5183726	To jest to, co mówią ludzie.
5182176	Tom yerden kalktı.	5183728	Tom podniósł się z ziemi.
5182176	Tom yerden kalktı.	5183729	Tom podniósł się z podłogi.
5182144	O orada ne yapıyordu?	5183731	Co on tam robił?
5182144	O orada ne yapıyordu?	5183732	Co ona tam robiła?
5182142	O tutuklandı ve bir casus olmakla suçlandı.	5183733	Została aresztowana i oskarżona o bycie szpiegiem.
5182142	O tutuklandı ve bir casus olmakla suçlandı.	2211915	Została aresztowana i oskarżona o szpiegostwo.
5182141	Onunla ilgili gerçekten ne düşünüyorsun?	5183736	Co tak naprawdę o niej myślisz?
5182141	Onunla ilgili gerçekten ne düşünüyorsun?	5183737	Co tak naprawdę o nim myślisz?
5182115	O, ailesine utanç getirdi.	5183739	Przyniósł wstyd swojej rodzinie.
5182115	O, ailesine utanç getirdi.	5183741	Przyniosła wstyd swojej rodzinie.
5182098	Onun bunu gördüğünü umuyorum.	5183743	Mam nadzieję, że to zobaczy.
5182068	O bana yardım edeceğini söyledi.	5183746	Powiedział, że mi pomoże.
5182068	O bana yardım edeceğini söyledi.	5183748	Powiedziała, że mi pomoże.
5182053	Balinalar balık değildir. Onlar memelilerdir.	5183753	Wieloryby nie są rybami. Są ssakami.
5182053	Balinalar balık değildir. Onlar memelilerdir.	5183754	Wieloryby to nie ryby. To ssaki.
5182039	Merak etmeyin. O ne yaptığını bilir.	5183757	Niech się Pan nie martwi. Ona wie, co robi.
5182039	Merak etmeyin. O ne yaptığını bilir.	5183760	Niech się Pani nie martwi. Ona wie, co robi.
5182039	Merak etmeyin. O ne yaptığını bilir.	5183761	Nie martwcie się. Ona wie, co robi.
5182039	Merak etmeyin. O ne yaptığını bilir.	5183764	Nie martwcie się. On wie, co robi.
5182037	O bir fotoğrafik hafızaya sahip.	5183767	On ma fotograficzną pamięć.
5182037	O bir fotoğrafik hafızaya sahip.	5183768	Ona ma fotograficzną pamięć.
5182034	Bilgisayarlar bizden daha iyi.	5183769	Komputery są lepsze od nas.
5182008	Ben de bunu fark ettim.	5183774	Też to zauważyłem.
5182008	Ben de bunu fark ettim.	5183775	Też to zauważyłam.
5182006	Yaşlı adam parkta yürüyüş yapıyor.	5183783	Starszy mężczyzna przechadza się po parku.
5181716	Tom gözlerini ardına kadar açtı.	5183785	Tom szeroko otworzył oczy.
5181706	Bunu kabul ediyor musun?	5183786	Czy zgadzasz się na to?
5181706	Bunu kabul ediyor musun?	5183788	Zgadzasz się na to?
5181695	Listemdeki her şeyi yaptım.	5183791	Zrobiłem wszystkie rzeczy z mojej listy.
5181695	Listemdeki her şeyi yaptım.	5183793	Zrobiłam wszystkie rzeczy z mojej listy.
5181695	Listemdeki her şeyi yaptım.	5183795	Zrobiłem wszystko z mojej listy.
5181695	Listemdeki her şeyi yaptım.	5183796	Zrobiłam wszystko z mojej listy.
5181679	O genç bir üniversite öğrencisi.	5183800	Jest młodą studentką.
5181679	O genç bir üniversite öğrencisi.	5183801	Jest młodym studentem.
5181676	Zaten çok fazla biliyorsun.	5183802	Już wiesz za dużo.
5181559	Piknik yapmak için güzel bir yer buldum.	5183803	Znalazłem ładne miejsce, żeby urządzić piknik.
5181559	Piknik yapmak için güzel bir yer buldum.	5183804	Znalazłam ładne miejsce, żeby urządzić piknik.
5181521	Bu sadece hikayenin yarısı.	5183806	To tylko połowa historii.
5181521	Bu sadece hikayenin yarısı.	5183807	To dopiero połowa opowiadania.
5181496	Birkaç kilo kaybetmem gerekiyor.	5183811	Muszę schudnąć parę kilo.
5181483	Aradım ama onu bulmadım.	5183814	Szukałem, ale go nie znalazłem.
5181483	Aradım ama onu bulmadım.	5183815	Szukałam, ale go nie znalazłam.
5181483	Aradım ama onu bulmadım.	5183816	Szukałem, ale jej nie znalazłem.
5181483	Aradım ama onu bulmadım.	5183817	Szukałam, ale jej nie znalazłam.
5181483	Aradım ama onu bulmadım.	5183818	Szukałem, ale tego nie znalazłem.
5181483	Aradım ama onu bulmadım.	5183821	Szukałam, ale tego nie znalazłam.
5181477	Tom sana bir kitap vereceğini söyledi.	5183822	Tom powiedział, że da ci książkę.
5181467	Beyaz şemsiye sizin.	5183824	Biała parasolka jest wasza.
5181467	Beyaz şemsiye sizin.	5183825	Biała parasolka jest Pana.
5181467	Beyaz şemsiye sizin.	5183826	Biała parasolka jest Pani.
5181453	Neden bu cümleyi çevirdin?	5183827	Dlaczego przetłumaczyłeś to zdanie?
5181453	Neden bu cümleyi çevirdin?	5183828	Dlaczego przetłumaczyłaś to zdanie?
5183257	Bir şey saklamana gerek yok.	5183836	Nie musisz nic ukrywać.
5182468	Bu üç dakikadan daha fazla sürmeyecek.	5183838	To nie zajmie więcej niż trzy minuty.
5182420	Ben ofiste olacağım.	3632732	Będę w biurze.
5182418	Sadece İngilizce konuşabiliyorum.	5183842	Mówię tylko po angielsku.
5182338	Yetişeceğim bir otobüs var.	5183844	Muszę złapać autobus.
5182338	Yetişeceğim bir otobüs var.	5183845	Muszę zdążyć na autobus.
5180504	Kocama söyleme.	5183854	Nie mów mojemu mężowi.
5180462	Onlar çocuklarını ormanda terk etti.	5183855	Porzucili dzieci w lesie.
5180456	Ondan telefon numarasını istedim.	5183857	Poprosiłem go o numer telefonu.
5180456	Ondan telefon numarasını istedim.	5183859	Poprosiłam go o numer telefonu.
5180456	Ondan telefon numarasını istedim.	5183861	Poprosiłam ją o numer telefonu.
5180456	Ondan telefon numarasını istedim.	5183863	Poprosiłem ją o numer telefonu.
5180448	O ilk hamleyi yaptı.	5183864	Ona zrobiła pierwszy krok.
5180448	O ilk hamleyi yaptı.	5183866	On zrobił pierwszy krok.
5180427	Kızım beni dinlemeyecek.	5183869	Moja córka nie chce mnie słuchać.
5180390	O yalnız olduğunu söylüyor.	5183871	Ona mówi, że jest samotna.
5180390	O yalnız olduğunu söylüyor.	5183873	On mówi, że jest samotny.
5180390	O yalnız olduğunu söylüyor.	5183874	Mówi, że jest samotny.
5180390	O yalnız olduğunu söylüyor.	5183875	Mówi, że jest samotna.
5180390	O yalnız olduğunu söylüyor.	5183876	Mówi, że był samotny.
5180390	O yalnız olduğunu söylüyor.	5183878	Mówi, że była samotna.
5180390	O yalnız olduğunu söylüyor.	5183879	Ona mówi, że była samotna.
5180390	O yalnız olduğunu söylüyor.	5183880	On mówi, że był samotny.
5180369	O yemeği yiyemem.	5183884	Nie mogę jeść tego jedzenia.
5180322	Babam hiçbir şey söylemedi.	5183885	Mój ojciec niczego nie powiedział.
5180270	Onu çok nadiren görüyorum.	5183887	Bardzo rzadko go widuję.
5180270	Onu çok nadiren görüyorum.	5183888	Bardzo rzadko go widzę.
5179604	Bunu neden yapıyorsun, Tom?	5183892	Dlaczego to robisz, Tom?
5179555	Bekleyelim. Tom yakında dönecek.	5183893	Poczekajmy. Tom niedługo wróci.
5190207	Ben eskisi kadar iyi bir şoför değilim.	5190279	Nie jestem tak dobrym kierowcą jak kiedyś.
5190205	Ben Tom'un yeni saç stiline alışıyorum.	5190280	Przyzwyczajam się do nowej fryzury Toma.
5190193	Birkaç yıl önce oraya çok giderdim.	5190283	Jeździłem tam kilka lat temu.
5190190	Ben oğlumun basketbol takımını eğitirdim.	5190284	Uczyłem drużynę koszykarską mojego syna.
5190180	Sen eskisinden çok daha ağırsın.	5190286	Jesteś cięższa niż kiedyś.
5190178	Sen bana eskiden tanıdığım birini hatırlatıyorsun.	5190288	Przypominasz mi kogoś, kogo kiedyś poznałem.
5190154	Benimle aynı fikirde olmayan insanlara alışkınım.	5190289	Przyzwyczaiłem się do osób, które się ze mną nie zgadzają.
5190152	Ben beni sevmeyen insanlara oldukça alışkınım.	5190292	Jestem w miarę przyzwyczajony do osób, które nie darzą mnie sympatią.
5190151	Ben Chuck's Bar and Grill'de çalışırdım.	5190293	Pracowałem w Chuck's Bar and Grill.
5190150	Ben sadece haftada bir kez saçımı yıkardım.	5190294	Myłem włosy tylko raz w tygodniu.
5190146	Ben muhtemelen bunu yapmaya alışabilirim.	5190299	Prawdopodobnie mogę się przyzwyczaić do robienia tego.
5190145	Sen eskisinden çok daha şişmansın.	5190301	Jesteś dużo grubsza niż kiedyś.
5190137	Ben hâlâ bir kask giymeye alışkın değilim.	5190302	W dalszym ciągu nie jestem przyzwyczajony do noszenia kasku.
5190016	Tom her pazartesi tenis oynardı.	5190306	Tom grał w tenisa w każdy poniedziałek.
5190011	Tom eskisi gibi utangaç çocuk değil.	5190308	Tom nie jest już wstydliwym dzieckiem jakim był kiedyś.
5190001	Tom ve Mary iyi arkadaşlardı.	5190309	Tom i Mary byli przyjaciółmi.
5189997	Tom ve Mary en iyi arkadaşlardı.	5190311	Tom i Mary byli najlepszymi przyjaciółmi.
5189989	Tom ve ben bir daireyi paylaşırdık.	5190312	Dzieliliśmy mieszkanie z Tomem.
5189982	Tom'un bana her zaman bağırmasına alışkınım.	5190313	Jestem przyzwyczajony do tego, że Tom ciągle na mnie krzyczy.
5189972	Tom bana bir sürü tavsiye verirdi.	5190318	Tom dał mi kilka rad.
5189961	Buna alışmak biraz sürecek.	5190327	Trochę zajmie zanim się do tego przyzwyczaję.
5189957	Ben hâlâ buradaki yemeğe alışkın değilim.	5190328	Jeszcze nie przyzwyczaiłem się do tutejszego jedzenia.
5189952	Ben karda araba sürmeye alışkın değilim.	5190330	Nie jestem przyzywczajony do jazdy samochodem w śniegu.
5189969	Tom bizim çalışanlarımızdan biriydi.	5190333	Tom był jednym z naszych pracowników.
5189961	Buna alışmak biraz sürecek.	5190335	Przyzwyczajenie się do tego trochę zajmie.
5189888	Senin birlikte çalıştığın bir adam tanıyorum.	5190340	Znam mężczyznę z którym pracujesz.
5189868	Ben plaja gitmeyi severdim.	5190343	Kochałam chodzić na plażę.
5189866	Her yaz kamp yapmaya giderdim.	5190345	Jeździłem na obozy letnie.
5201414	Bu şimdiye kadar gördüğüm en güzel göl.	5201417	To jest najpiękniejsze jezioro jakie kiedykolwiek widziałem.
5333304	Bu çorba benim için çok suludur.	3034922	Ta zupa jest dla mnie zbyt wodnista.
861296	Şimdi okumuyorum.	356891	Teraz się nie uczę.
4591213	Onun ne söylemeye çalıştığını anlamak bir süremi aldı.	3502746	Zajęło mi chwilę, zanim zrozumiałem, co próbowała powiedzieć.
2829097	Hava çok iyiydi.	1491020	Pogoda była bardzo dobra.
2590478	Müdahale etmeliyiz.	6092780	Musimy interweniować.
2685842	Bir sürü insan oradaydı.	6141794	Było tam dużo ludzi.
870252	Koşuyor.	6160752	Biegnie.
5142603	Hatred'in anlamını bilmiyorum.	6217031	Nie wiem co znaczy nienawiść
6217996	Sen de aç mısın?	6305566	Też jesteś głodny?
6217996	Sen de aç mısın?	6305567	Też jesteś głodna?
5356847	İçmeyin.	6309086	Nie pij.
2941474	O tamamen boyayla kaplanmıştı.	6396843	On był cały w farbie.
1915216	Kendisine yöneltilen sorulara cevap vermekten kaçındı.	6396863	On odmówił odpowiedzi na zadane mu pytania.
1266068	Beceriksizliğimi affedin.	368147	Przepraszam za moją niezręczność.
707756	Dünyada yedi bini aşkın dil vardır.	1180546	Na świecie jest ponad siedem tysięcy języków.
4635590	Üstlerine gitme.	6602301	Daj im odpocząć.
6736373	Güzel bir kentte yaşıyoruz.	6714450	Żyjemy w pięknym mieście.
6736372	Biz güzel bir şehirde yaşıyoruz.	6714450	Żyjemy w pięknym mieście.
1518790	Fransa Batı Avrupa'dadır.	1518701	Francja znajduje się w Europie Zachodniej.
6479244	Tom, Mary'nin meşgul gibi göründüğünü söyledi.	6935637	Tom powiedział, że Mary wyglądała na zajętą.
5690402	Sadece Tom'u güvenli bir şekilde eve götürmek istiyorum.	6935639	Chcę tylko zawieźć Tom'a bezpiecznie do domu.
3227659	Bunu nasıl yapacağız?	6935645	Jak to zrobimy?
3187580	Sadece bir ya da iki bira içeceğim.	6935646	Wypiję tylko jedno albo dwa piwa.
3013990	Burası Copacabana!	3452372	To jest Copacabana!
7084375	Ya feminizm? Feminizm baresinde ne düşünüyorsun?	937240	A feminizm? Co myślisz o feminizmie?
7084376	Ya hatunculuk? Hatunculuk baresinde ne düşünüyorsun?	937240	A feminizm? Co myślisz o feminizmie?
3625734	Ben bu daireyi seviyorum. Yer iyi ve ayrıca, kira çok yüksek değil.	7303768	Podoba mi się to mieszkanie. Lokalizacja jest dobra, a poza tym czynsz nie jest bardzo wysoki.
2566756	Şaka yapıyordum.	718963	Żartowałem.
2566756	Şaka yapıyordum.	3604798	Żartowałam.
5555085	Üç çocuk parkta oynuyor.	7558740	Trójka dzieci bawi się w parku.
1209497	Yatak odanı paylaştığın kıza ne oldu?	7703082	Co stało się z dziewczyną, z którą dzieliłeś pokój?
6899542	Tom eve geliyor, değil mi?	7705645	Tom wraca do domu, prawda?
1344221	O, yarışta beşinci geldi.	7710765	Ukończył zawody na piątym miejscu.
3458734	Merak ediyordum, bu akşam benimle bir filme gitmek ister misin?	7730217	Zastanawiałem się czy chciałbyś pójść ze mną oglądąć film dzisiaj wieczorem?
7749802	Onlar onu kazadan dolayı suçladılar.	7743793	Obwinili go za wypadek.
7749808	Ayrıca onun güzel bir kedisi var.	7730331	Oprócz tego ona ma ładnego kota.
5829809	Hayattayım.	7913205	Żyję.
2028722	Yaşayacağımızı umuyorum.	2726990	Mam nadzieję, że przetrwamy.
2508722	Belki Tom suçlu.	8116220	Prawdopodobnie Tom jest winny.
8266856	Ona beyhude yere inandık.	6300181	Niepotrzebnie mu uwierzyliśmy.
8266858	Başkalarını kıskanma alışkanlığı var.	702953	On zazdrości innym.
8518154	Korkunç !	8518137	Urosłeś.
8559171	Ülkemin Avrupa Birliği üyesi olmasını istemiyorum.	8559189	Nie chcę, żeby mój kraj stał się członkiem Unii Europejskiej.
4256151	Vikipedi'ye hoş geldiniz.	4256194	Witaj w Wikipedii.
1680182	Pazar haftanın ilk günüdür.	8722967	Niedziela jest pierwszym dniem tygodnia.
8317931	Uranüs bir gezegendir.	4507846	Uran jest planetą.
8317936	Uranüs gezegendir.	4507846	Uran jest planetą.
631316	Burada güvende miyim?	8739276	Czy jestem tu bezpieczny?
4121392	Tom'un masasında bir yığın çizgi roman var.	8881795	Na biurku Toma jest stos komiksów.
403981	Bir, iki, üç, dört, beş, altı, yedi, sekiz, dokuz, on.	1465638	Jeden, dwa, trzy, cztery, pięć, sześć, siedem, osiem, dziewięć, dziesięć.
9019844	Arabayı bu caddeye park etmemelisiniz.	723902	Nie wolno parkować na tej ulicy.
3974158	Avukat değilsin.	2734183	Nie jesteś adwokatem.
1082332	Beni istasyona kadar götürebilir misiniz?	9038843	Czy podwieziesz mnie na stację?
9160532	Bütün odayı (daireyi) temizlemeliyiz.	3461225	Musimy posprzątać całe mieszkanie.
9575364	Tom'u aramak için geç değil.	8529698	Nie jest za późno żeby zadzwonić do Toma.
9575372	Tom'u aramak için şu an geç değil.	8529698	Nie jest za późno żeby zadzwonić do Toma.
9575380	Hepimiz korkmuştuk.	5437370	Wszyscy byliśmy przerażeni.
9575387	Hava soğumaya başladı	760312	Ochłodziło się.
1404933	Hava soğuyor.	760312	Ochłodziło się.
9575401	Bu benim cd'm değil mi?	2139067	To moja płyta, nie?
4860199	Ateşin mi var?	349230	Czy masz gorączkę?
9575415	Yarın doğum günüm ve 17 yaşını bitirmiş olacağım.	527347	Jutro będą moje urodziny i ukończę 17 lat.
9575420	Karısını mutlu etmeye çalıştı ama nafile.	5105414	Próbował uszczęśliwić żonę, ale na próżno.
9575427	Az önce kaza yaptım.	1191600	Właśnie miałem wypadek.
3625223	Tom bir ödlektir.	4736673	Tom jest tchórzem.
1280209	Biz her zaman arkadaş olacağız.	531649	Zawsze będziemy przyjaciółmi.
9575442	Öğretmenimiz bize zor sorular verdi.	516356	Nauczyciel da nam pewnie trudne zadania.
476306	Ben hastayım.	770457	Jestem chora.
9575715	Bu ülke kültürel açıdan gelişmiş	728711	Ten kraj rozwinął się kulturalnie.
4047509	Salata sevmiyorum.	4444737	Nie lubię sałatki.
8307456	Kediler dünyaya hakim.	9952244	Koty rządzą światem.
6908586	Tom başka bir kadınla görüşüyor, değil mi?	10091369	Tom spotyka się z inną kobietą, prawda?
5280680	Akşam yemeğin hazır olduğunda seni arayacağım.	10091372	Zawołam cię, kiedy obiad będzie gotowy.
2995144	Bundan çok daha fazlasını hak ediyorsun.	10091416	Zasługujesz na wiele więcej.
8230613	Lina, Ilokano dilini öğreniyordu.	10092064	Lina uczyła sie języka Ilokanu.
10092071	Bu fotoğraflarda geçen yazın anıları var.	10092070	Te zdjęcia zawierają wspomnienia z ostatniego lata.
10098411	Onunla aynı görüşü paylaşıyorum.	1603606	Podzielam jego zdanie.
4474229	Onun görüşüne katılıyorum.	1603606	Podzielam jego zdanie.
10274219	Her ne istiyorsan yiyebilirsin.	7710769	Możesz jeść wszystko co chcesz.
10471214	Niye yemiyorsun?	10471253	Dlaczego nie jesz?
2959710	Terörist değiliz.	10529880	Nie jesteśmy terrorystami.
10540540	Kabuki tiyatrosunu araştırıyorum.	525521	Badam teatr kabuki.
10540575	Polonyalı bilim insanları Afrika'da araştırmalar yürütüyor.	880238	Polscy naukowcy prowadzą badania w Afryce.
10540589	Polonyalı arkeologlar Afrika'da çalışmalar yürütüyor.	880239	Polscy archeolodzy prowadzą badania w Afryce.
10540601	Lütfen ben köpeği muayene ederken onu sakinleştirin.	590875	Proszę uspokoić psa, kiedy go będę badał.
4869215	At siyah renkli mi?	10548801	Czy ten koń jest czarny?
6824538	Maymunlar muzdan hoşlanır.	10696255	Małpy lubią banany.
1620353	Tren yolcularla doluydu.	10748849	W pociągu pełno było pasażerów.
10842031	Bizim kâğıdımız yok.	10843979	Nie mamy papieru.
10850028	Onlar çocuktur.	8541135	Oni są dziećmi.
10873740	Sen nerede yaşıyorsun?	353202	Gdzie mieszkasz?
10850491	Tüm belgeleri imzaladım.	10851583	Podpisałem wszystkie dokumenty.
10850491	Tüm belgeleri imzaladım.	10851584	Podpisałam wszystkie dokumenty.
10849993	Ailem şehirde yaşıyor.	10850021	Moja rodzina mieszka w mieście.
10850486	Satranç sever misin?	10850022	Lubisz szachy?
10850486	Satranç sever misin?	10850023	Czy lubisz szachy?
10852247	Domates yemeyi sevmem.	10852221	Nie lubię jeść pomidorów.
11102792	Çok paran yok.	11102793	Nie masz dużo pieniędzy.
11110839	Yeteneğim yok.	8718746	Nie mam talentu.
11141009	Otobüste cüzdanım çalındı.	11150434	Mój portfel został skradziony w autobusie.
11141006	Geleceğe hazırlanmamız gerek.	367005	Musimy przygotować się na przyszłość.
11141007	Artık paramız yok.	3817544	Nie mamy już pieniędzy.
11154725	Hangi gitar Tom'un?	11154901	Która gitara należy do Toma?
11150714	Ben Çinli değilim.	11154906	Nie jestem Chińczykiem.
11150714	Ben Çinli değilim.	11154907	Nie jestem Chinką.
11150703	Bu, Almanca yazdığım ilk mektup.	11154908	To pierwszy list, który napisałem po niemiecku.
11150694	Yanni konserdeydi.	11154909	Yanni był na koncercie.
11150700	Ne yemek istiyorsunuz?	7299884	Co chcesz zjeść?
11197953	Dünyanın en iyi judokası kimdir?	11198171	Kim jest najlepszy judoka na świecie?
11197953	Dünyanın en iyi judokası kimdir?	11198173	Kto jest najlepszym judoką na świecie?
1997078	Tom nerede?	6406246	Gdzie jest Tom?
11252705	Hep bu yoldan giderdik okula.	11252702	Chodziliśmy zawsze tędy do szkoły.
2467196	Tren istasyondan ayrılıyor.	11264419	Pociąg odjeżdża z dworca.
11383418	Yavaşlamak istersen, lütfen söyle.	11383417	Jeśli chcesz zwolnić, proszę powiedz mi.
11459487	Ukala insanlardan hoşlanmam.	11466848	Nie lubię ludzi zarozumiałych.
922657	Yetmişinde hâlâ aktif.	11467043	Mając siedemdziesiąt lat na karku nadal jest aktywny.
3215433	Asosyal olmak istemiyorum ama yoruldum.	11467046	Nie chcę wyjść na nietowarzyskiego, ale jestem zmęczony.
3381104	Bilimci araştırmaya devam etmekte ısrar etti.	11467067	Naukowiec nalegał, aby kontynuować badania.
1144567	O bir aktör.	8760726	On jest aktorem.
1624052	Ormanda yürüyüşe çıktık.	2246910	Poszliśmy na spacer do lasu.
1031492	Mutsuz geçmişini unutmaya çalışmalısın.	906108	Trzeba starać się zapomnieć nieszczęścia przeszłości.
11679597	Küçük erkek kardeşim on iki yaşında.	3616106	Mój młodszy brat ma dwanaście lat.
11682746	Buradan Tokyo'ya ne kadar var?	880406	Jak daleko jest stąd do Tokio?
11722295	Tom'un hiç yemeği yoktu.	8722941	Tom nie miał jedzenia.
5252447	O benim kuzenimdir.	3545416	On jest moim kuzynem.
12138046	Sağlıklı ol!	12135523	Bądź zdrowa!
4782050	Allah iyidir.	2186107	Bóg jest dobry.
12160833	Tanrı iyidir.	2186107	Bóg jest dobry.
2500828	Tom benim adım.	3996299	Tom to moje imię.
12193962	Çığ yolu kapadı.	12193959	Śnieżna lawina zablokowała drogę.
